orig_symbol	logFC	logCPM	F	PValue	FDR
Hrk	-14.294342023504724	9.401475427017672	25217.864630698034	0	0
Gm10421	-14.294259576155676	9.402345266593235	25262.426994959136	0	0
Gm30093	-14.294253560777817	9.400818584813617	25183.70230267715	0	0
Gm50106	-14.294095891758067	9.40044224670512	25165.067402687164	0	0
Rnf122	-14.294009291997554	9.400014176529595	25139.54403275951	0	0
Pcdhb18	-14.293830020678575	9.399123937352519	25095.43930254718	0	0
Gm15997	-14.293790999117924	9.401216257880524	25204.51014261186	0	0
Mill2	-14.293591073796554	9.400486107412267	25163.61807974524	0	0
Ino80c	-14.293578039335788	9.401248764550372	25203.65376740708	0	0
C030034L19Rik	-14.293578004983244	9.401842270677358	25234.9279835559	0	0
Plekhf2	-14.29353647414244	9.400711471323579	25176.770436562376	0	0
Rtkn2	-14.293504272744249	9.400174756372655	25147.668129529546	0	0
Gm20631	-14.293477278041998	9.39963492519841	25121.604268159736	0	0
Ankrd23	-14.293470608225057	9.401005767921724	25191.136977444527	0	0
Chil5	-14.293423687628524	9.40282097211468	25282.766400546625	0	0
Fancb	-14.29336644769287	9.400152493705374	25147.594923070286	0	0
Vav1	-14.293207407073943	9.40222279953972	25251.434087246922	0	0
Syngr2	-14.293180647055001	9.40058320644451	25169.02841348653	0	0
G530011O06Rik	-14.293133092133507	9.399690928643402	25122.710333674844	0	0
Fbxl22	-14.293101310044392	9.401017259704295	25192.324345957255	0	0
Gm47243	-14.29292273560885	9.400708907774204	25176.463188240188	0	0
Rnf135	-14.292906475983813	9.400978829490318	25186.81414190436	0	0
